Entity,Code,Year,Yearly burned area across other land categories,Yearly burned area across croplands,Yearly burned area across forests,Yearly burned area across savannas,Yearly burned area across shrublands and grasslands
Ghana,GHA,2021,5130.3433,572365.9,7362.793,963237.9,2946662.5
Ghana,GHA,2022,9316.1875,693841.25,21058.016,1977392.8,3905822
Greece,GRC,2002,0,18117.191,128.795,1717.269,1438.213
Greece,GRC,2003,0,9681.106,0,493.715,1502.61
Greece,GRC,2004,300.52298,51088.766,128.795,1287.9519,2253.917
Greece,GRC,2005,686.90906,29215.045,0,1223.554,1996.3259
Greece,GRC,2006,429.31702,15713.016,1395.2821,8071.166,8801.005
Greece,GRC,2007,2511.508,52612.84,11827.692,153996.14,92539.35
Greece,GRC,2008,815.70404,86357.18,1094.759,13308.838,12686.328
Greece,GRC,2009,1116.226,13523.496,343.454,13072.712,23440.727
Greece,GRC,2010,42.932,12986.851,150.261,4572.2305,2683.233
Greece,GRC,2011,150.262,43318.12,2640.3022,9101.527,17773.74
Greece,GRC,2012,1180.624,40570.49,1631.4059,17129.764,31211.371
Greece,GRC,2013,536.646,53600.27,64.398,3606.265,8500.483
Greece,GRC,2014,0,39239.605,257.591,1652.871,6611.488
Greece,GRC,2015,686.908,18160.125,64.397995,4207.312,4615.162
Greece,GRC,2016,880.10095,32864.242,2897.892,2983.754,17473.217
Greece,GRC,2017,1588.475,18095.727,1867.531,11205.184,7534.52
Greece,GRC,2018,472.249,17666.408,472.25,1352.351,8092.6333
Greece,GRC,2019,85.864,11398.377,1674.338,3155.483,3799.458
Greece,GRC,2020,64.397995,5473.795,1352.35,3370.141,5430.864
Greece,GRC,2021,3456.005,2897.893,38917.617,44090.887,40463.16
Greece,GRC,2022,837.16895,9208.856,3005.222,6783.214,6396.829
Greenland,GRL,2002,0,0,0,0,0
Greenland,GRL,2003,0,0,0,0,0
Greenland,GRL,2004,0,0,0,0,0
Greenland,GRL,2005,0,0,0,0,0
Greenland,GRL,2006,0,0,0,0,0
Greenland,GRL,2007,0,0,0,0,0
Greenland,GRL,2008,0,0,0,0,0
Greenland,GRL,2009,0,0,0,0,0
Greenland,GRL,2010,0,0,0,0,0
Greenland,GRL,2011,0,0,0,0,0
Greenland,GRL,2012,0,0,0,0,0
Greenland,GRL,2013,0,0,0,0,0
Greenland,GRL,2014,0,0,0,0,0
Greenland,GRL,2015,0,0,0,0,0
Greenland,GRL,2016,0,0,0,0,0
Greenland,GRL,2017,128.795,0,0,0,2146.587
Greenland,GRL,2018,0,0,0,0,0
Greenland,GRL,2019,0,0,0,0,364.91998
Greenland,GRL,2020,0,0,0,0,0
Greenland,GRL,2021,0,0,0,0,0
Greenland,GRL,2022,0,0,0,0,0
Grenada,GRD,2002,0,0,0,0,0
Grenada,GRD,2003,0,0,0,0,0
Grenada,GRD,2004,0,0,0,0,21.466
Grenada,GRD,2005,0,0,0,0,0
Grenada,GRD,2006,0,0,0,0,0
Grenada,GRD,2007,42.932,0,0,0,0
Grenada,GRD,2008,0,0,0,0,0
Grenada,GRD,2009,0,0,0,0,0
Grenada,GRD,2010,0,0,0,0,0
Grenada,GRD,2011,0,0,0,0,0
Grenada,GRD,2012,0,0,0,0,0
Grenada,GRD,2013,21.466,0,0,0,0
Grenada,GRD,2014,0,0,0,0,0
Grenada,GRD,2015,21.466,0,0,0,0
Grenada,GRD,2016,42.932,0,0,0,0
Grenada,GRD,2017,0,0,0,0,0
Grenada,GRD,2018,0,0,0,0,42.932
Grenada,GRD,2019,0,0,0,0,0
Grenada,GRD,2020,0,0,0,0,0
Grenada,GRD,2021,0,0,0,0,0
Grenada,GRD,2022,0,0,0,0,0
Guadeloupe,GLP,2002,0,0,0,0,0
Guadeloupe,GLP,2003,0,0,0,0,0
Guadeloupe,GLP,2004,0,0,0,0,0
Guadeloupe,GLP,2005,0,0,0,0,0
Guadeloupe,GLP,2006,0,0,0,0,0
Guadeloupe,GLP,2007,0,0,0,0,0
Guadeloupe,GLP,2008,0,0,0,0,0
Guadeloupe,GLP,2009,0,0,0,0,0
Guadeloupe,GLP,2010,0,21.466,0,0,0
Guadeloupe,GLP,2011,0,0,0,0,0
Guadeloupe,GLP,2012,0,0,0,0,0
Guadeloupe,GLP,2013,0,0,0,0,0
Guadeloupe,GLP,2014,0,0,0,0,0
Guadeloupe,GLP,2015,0,0,0,0,0
Guadeloupe,GLP,2016,0,0,0,0,0
Guadeloupe,GLP,2017,0,0,0,0,0
Guadeloupe,GLP,2018,0,0,0,0,0
Guadeloupe,GLP,2019,0,0,0,0,0
Guadeloupe,GLP,2020,0,0,0,0,0
Guadeloupe,GLP,2021,0,0,0,0,0
Guadeloupe,GLP,2022,0,0,0,0,0
Guam,GUM,2002,0,0,0,0,0
Guam,GUM,2003,0,0,0,0,0
Guam,GUM,2004,0,0,0,0,0
Guam,GUM,2005,0,0,0,0,0
Guam,GUM,2006,0,0,0,0,0
Guam,GUM,2007,0,0,0,0,0
Guam,GUM,2008,0,0,0,0,0
Guam,GUM,2009,0,0,0,0,0
Guam,GUM,2010,0,0,0,0,0
Guam,GUM,2011,0,0,0,0,0
Guam,GUM,2012,0,0,0,0,0
Guam,GUM,2013,0,0,0,0,0
Guam,GUM,2014,0,0,0,0,0
Guam,GUM,2015,0,0,0,0,0
Guam,GUM,2016,0,0,0,0,0
Guam,GUM,2017,0,0,0,0,0
Guam,GUM,2018,0,0,0,0,0
Guam,GUM,2019,0,0,0,0,0
Guam,GUM,2020,0,0,0,0,0
Guam,GUM,2021,0,0,0,0,0
Guam,GUM,2022,0,0,0,0,0
Guatemala,GTM,2002,107.329994,84210.59,22152.775,54244.246,169043.72
Guatemala,GTM,2003,601.04395,90306.91,297989.2,80539.945,383959.97
Guatemala,GTM,2004,21.466,85262.43,5280.606,24256.43,35998.26
Guatemala,GTM,2005,214.659,84532.59,159834.86,73864.055,329243.47
Guatemala,GTM,2006,279.056,102842.97,20671.633,36384.645,67703.35
Guatemala,GTM,2007,321.987,107179.08,56197.645,78908.52,303462.97
Guatemala,GTM,2008,321.989,94922.06,25673.178,31833.883,87580.74
Guatemala,GTM,2009,193.19301,104045.055,78006.96,56841.62,176342.1
Guatemala,GTM,2010,150.262,98893.25,20177.92,39905.047,129932.89
Guatemala,GTM,2011,42.932,114949.72,14768.518,40205.57,98764.445
Guatemala,GTM,2012,193.194,110441.89,10668.54,41858.445,79466.63
Guatemala,GTM,2013,279.05698,101748.21,36105.59,61456.78,145667.39
Guatemala,GTM,2014,214.659,104238.25,3005.2239,34903.5,49650.55
Guatemala,GTM,2015,107.33,109046.61,26102.498,35740.67,104259.72
Guatemala,GTM,2016,429.318,104474.375,38252.18,47503.96,175526.39
Guatemala,GTM,2017,193.194,129503.58,33014.508,45464.707,99902.15
Guatemala,GTM,2018,21.466,107372.266,4207.314,31146.975,37672.6
Guatemala,GTM,2019,407.852,117246.56,22710.893,42373.62,86206.92
Guatemala,GTM,2020,171.728,116924.58,53364.15,48985.11,98914.72
Guatemala,GTM,2021,21.466,102649.77,6461.23,33250.633,43146.395
Guatemala,GTM,2022,214.66,97519.44,10561.21,39239.6,47267.844
Guernsey,GGY,2002,0,0,0,0,0
Guernsey,GGY,2003,0,0,0,0,0
Guernsey,GGY,2004,0,0,0,0,0
Guernsey,GGY,2005,42.932,0,0,0,0
Guernsey,GGY,2006,0,0,0,0,0
Guernsey,GGY,2007,0,0,0,0,0
Guernsey,GGY,2008,0,0,0,0,0
Guernsey,GGY,2009,0,0,0,0,0
Guernsey,GGY,2010,0,0,0,0,0
Guernsey,GGY,2011,0,0,0,0,0
Guernsey,GGY,2012,0,0,0,0,0
Guernsey,GGY,2013,0,0,0,0,0
Guernsey,GGY,2014,0,0,0,0,0
Guernsey,GGY,2015,0,0,0,0,0
Guernsey,GGY,2016,0,0,0,0,0
Guernsey,GGY,2017,0,0,0,0,0
Guernsey,GGY,2018,0,0,0,0,0
Guernsey,GGY,2019,0,0,0,0,0
Guernsey,GGY,2020,0,0,0,0,0
Guernsey,GGY,2021,0,0,0,0,0
Guernsey,GGY,2022,0,0,0,0,0
Guinea,GIN,2002,965.964,372411.3,15755.948,4074393.5,517348.88
Guinea,GIN,2003,2082.188,247952.23,34560.047,3474680,463276.34
Guinea,GIN,2004,2726.167,235931.34,31404.568,2918198.8,495689.8
Guinea,GIN,2005,3541.8691,258363.19,40076.78,4200870,579213.5
Guinea,GIN,2006,8092.632,217535.1,46452.14,3671414.5,616435.3
Guinea,GIN,2007,5538.193,254499.33,37243.28,3369690.5,535466.06
Guinea,GIN,2008,1137.692,214658.67,43167.86,3733429.5,524089.16
Guinea,GIN,2009,1846.0651,188341.52,33229.164,3294517,413926.3
Guinea,GIN,2010,1502.612,164364.14,27326.047,2895080,388017
Guinea,GIN,2011,2726.168,206651.9,35998.26,3211186.5,471712.44
Guinea,GIN,2012,2447.11,282190.28,45228.586,3938664.8,494723.84
Guinea,GIN,2013,3434.54,244904.08,40205.57,3640611,447284.28
Guinea,GIN,2014,3777.9932,211331.47,38810.29,3200711,532825.75
Guinea,GIN,2015,2769.097,142876.81,59460.453,2597842,474331.25
Guinea,GIN,2016,6074.8438,411801.2,30181.01,5028401,608428.56
Guinea,GIN,2017,4314.643,255293.56,15369.5625,3664996.5,452328.75
Guinea,GIN,2018,1567.0099,172070.4,9745.507,2407204,358351.2
Guinea,GIN,2019,4593.6973,166575.12,15670.085,3006767,417940.44
Guinea,GIN,2020,2039.259,211374.4,14510.93,3237417.8,517606.44
Guinea,GIN,2021,2210.9868,149552.69,12171.146,2381616.5,266649
Guinea,GIN,2022,1051.827,242778.95,14747.051,3366041.2,458704.12
Guinea-Bissau,GNB,2002,2168.052,386.387,46859.99,673448.7,30181.01
Guinea-Bissau,GNB,2003,2876.428,150.261,55832.72,636377.06,27948.56
Guinea-Bissau,GNB,2004,4357.574,85.864,74486.56,514043.12,32434.924
Guinea-Bissau,GNB,2005,2146.589,42.932,73692.32,428823.66,19448.076
Guinea-Bissau,GNB,2006,16335.526,64.397995,99880.68,568158.56,30095.146
Guinea-Bissau,GNB,2007,8071.165,85.864,92024.17,489228.56,27755.371
Guinea-Bissau,GNB,2008,1352.352,64.397995,62036.355,286225.88,14897.3125
Guinea-Bissau,GNB,2009,2790.566,42.932,50659.445,331776.44,18224.52
Guinea-Bissau,GNB,2010,3026.688,171.727,59739.51,328019.94,14553.855
Guinea-Bissau,GNB,2011,5173.275,107.33,44777.797,271392.97,21294.14
Guinea-Bissau,GNB,2012,4014.12,343.454,95308.445,405039.44,24320.828
Guinea-Bissau,GNB,2013,1910.466,21.466,52741.637,265618.62,10496.81
Guinea-Bissau,GNB,2014,1502.6119,64.397995,73649.39,341650.75,13394.699
Guinea-Bissau,GNB,2015,2382.7122,193.194,93848.77,376339.6,21744.922
Guinea-Bissau,GNB,2016,2318.315,193.194,44799.266,270920.72,15240.77
Guinea-Bissau,GNB,2017,1502.613,193.193,31833.88,312693.28,12407.272
Guinea-Bissau,GNB,2018,1609.941,236.12599,30417.133,360304.6,14961.712
Guinea-Bissau,GNB,2019,3284.2788,85.864,34323.92,321408.44,20306.71
Guinea-Bissau,GNB,2020,3520.403,128.79599,35633.34,312886.47,21337.074
Guinea-Bissau,GNB,2021,3842.3901,128.79599,22174.242,198881.27,11720.362
Guinea-Bissau,GNB,2022,450.785,64.397995,31490.426,253683.61,15026.107
Guyana,GUY,2002,64.397995,10432.412,1974.8619,3885.324,38810.29
Guyana,GUY,2003,1245.022,24041.77,13888.418,49049.508,76976.6
Guyana,GUY,2004,193.194,4808.355,1373.817,3928.253,69935.8
Guyana,GUY,2005,193.193,12686.327,2189.519,11935.024,37951.656
Guyana,GUY,2006,42.932,10947.592,772.771,1223.556,38574.164
Guyana,GUY,2007,85.864,9745.505,880.101,2490.039,47997.68
Guyana,GUY,2008,300.523,14146.007,601.045,3756.527,23075.807
Guyana,GUY,2009,171.728,16636.049,1674.34,8006.77,45614.97
Guyana,GUY,2010,171.728,3885.321,8736.609,23719.783,32027.076
Guyana,GUY,2011,0,11613.034,472.25,1116.225,39089.348
Guyana,GUY,2012,42.932,15734.48,1223.557,7792.1084,49736.418
Guyana,GUY,2013,236.12599,20521.367,1438.2161,2575.905,50659.45
Guyana,GUY,2014,214.659,39304,1674.34,4593.696,55575.133
Guyana,GUY,2015,1223.556,50487.723,5345.004,16528.719,96059.76
Guyana,GUY,2016,579.58,17580.547,7255.467,17902.535,39261.074
Guyana,GUY,2017,193.194,9101.528,450.784,493.715,73670.85
Guyana,GUY,2018,450.78397,28034.424,1330.884,7191.0654,35118.164
Guyana,GUY,2019,772.773,24793.076,7877.974,17365.889,51582.48
Guyana,GUY,2020,150.26201,53514.406,4915.683,8500.485,92045.63
Guyana,GUY,2021,85.863,6375.3623,386.38602,1631.406,19190.482
Guyana,GUY,2022,128.795,9294.721,193.193,64.398,17280.023
Haiti,HTI,2002,0,1137.6909,0,21.466,794.237
Haiti,HTI,2003,0,515.181,0,0,107.33
Haiti,HTI,2004,0,3327.209,0,42.932,1137.6919
Haiti,HTI,2005,42.932,1846.065,0,193.193,1030.362
Haiti,HTI,2006,42.932,3627.731,64.398,64.397995,386.38602
Haiti,HTI,2007,0,1073.293,21.466,107.329,923.033
Haiti,HTI,2008,0,3520.4038,0,21.466,858.635
Haiti,HTI,2009,42.932,1760.2,0,193.193,472.249
Haiti,HTI,2010,0,708.37396,0,64.397995,450.783
Haiti,HTI,2011,0,1545.543,0,279.056,257.59
Haiti,HTI,2012,0,1609.94,0,107.33,1051.828
Haiti,HTI,2013,0,1545.542,0,193.19301,386.38602
Haiti,HTI,2014,0,1459.6799,0,0,236.125
Haiti,HTI,2015,0,579.57904,0,450.783,171.727
Haiti,HTI,2016,0,1588.474,0,42.932,300.522
Haiti,HTI,2017,0,837.16797,0,85.863,236.124
Haiti,HTI,2018,0,987.43005,0,386.386,1631.406
Haiti,HTI,2019,0,686.909,0,171.727,472.24902
Haiti,HTI,2020,42.932,2232.451,0,64.397995,1524.078
Haiti,HTI,2021,0,1116.224,0,85.864,643.976
Haiti,HTI,2022,0,923.032,0,64.398,558.112
Honduras,HND,2002,601.044,13566.428,13952.816,29129.182,53729.066
Honduras,HND,2003,2983.7559,12793.656,206995.34,187332.62,293137.9
Honduras,HND,2004,1502.612,12428.74,3413.074,32091.479,10797.331
Honduras,HND,2005,2361.246,14382.13,143392,186624.25,231788.44
Honduras,HND,2006,901.567,14188.937,28334.945,98979.12,109432.99
Honduras,HND,2007,880.103,12299.946,33400.89,55145.82,66866.17
Honduras,HND,2008,1760.201,9208.857,35311.35,75409.59,90521.56
Honduras,HND,2009,601.045,11999.422,59245.793,73992.85,103851.87
Honduras,HND,2010,1073.294,12063.817,39239.61,70794.43,50788.242
Honduras,HND,2011,1545.544,10046.029,94943.53,89984.914,244453.3
Honduras,HND,2012,643.975,10389.481,7856.5093,38252.18,12965.385
Honduras,HND,2013,1008.897,13630.826,58430.094,109003.67,92796.945
Honduras,HND,2014,815.70294,11484.24,73456.195,144594.1,131800.44
Honduras,HND,2015,815.70404,16507.25,43575.715,41901.38,63968.29
Honduras,HND,2016,1309.4181,18503.578,64805.46,76676.08,120208.86
Honduras,HND,2017,837.171,15305.166,19898.861,48255.27,51067.297
Honduras,HND,2018,1287.953,17280.021,41042.734,155133.83,115357.57
Honduras,HND,2019,1309.4191,15584.22,37715.53,117654.42,133667.95
Honduras,HND,2020,2082.191,17644.945,157044.28,228418.3,351203.06
Honduras,HND,2021,601.045,6890.5444,13308.839,58065.17,31168.44
Honduras,HND,2022,794.237,13566.432,10046.028,33658.48,48169.41
Hong Kong,HKG,2002,0,0,0,0,0
Hong Kong,HKG,2003,193.193,0,42.932,257.591,686.90906
Hong Kong,HKG,2004,150.262,0,171.728,343.45398,643.97705
Hong Kong,HKG,2005,0,0,21.466,0,128.795
Hong Kong,HKG,2006,150.261,0,0,343.454,965.96405
Hong Kong,HKG,2007,0,0,0,85.864,193.193
Hong Kong,HKG,2008,236.125,0,42.932,515.181,729.839
Hong Kong,HKG,2009,0,0,386.386,279.056,386.38602
Hong Kong,HKG,2010,64.398,0,0,214.659,279.056
Hong Kong,HKG,2011,0,0,21.466,85.864,64.397995
Hong Kong,HKG,2012,0,21.466,0,257.59,21.466
Hong Kong,HKG,2013,128.795,0,85.864,128.795,536.646
Hong Kong,HKG,2014,21.466,0,42.932,0,21.466
Hong Kong,HKG,2015,0,0,0,0,0
Hong Kong,HKG,2016,150.261,0,0,536.647,601.044
Hong Kong,HKG,2017,0,0,0,21.466,0
Hong Kong,HKG,2018,64.398,0,0,343.454,128.795
Hong Kong,HKG,2019,0,0,0,0,0
Hong Kong,HKG,2020,0,0,0,0,0
Hong Kong,HKG,2021,42.932,0,0,515.181,64.398
Hong Kong,HKG,2022,0,0,0,0,0
Hungary,HUN,2002,214.66,15884.743,0,386.38602,3820.925
Hungary,HUN,2003,279.056,31812.418,214.659,42.932,1287.953
Hungary,HUN,2004,64.397995,17580.547,579.579,128.796,343.45502
Hungary,HUN,2005,85.863,6461.2246,21.466,321.988,450.783
Hungary,HUN,2006,1008.896,20285.244,1974.86,3155.484,2790.563
Hungary,HUN,2007,493.71503,20778.96,1352.35,2425.645,4722.4927
Hungary,HUN,2008,107.33,15519.821,21.466,85.864,193.194
Hungary,HUN,2009,193.193,7513.056,279.056,171.727,1202.0891
Hungary,HUN,2010,0,2640.302,0,0,0
Hungary,HUN,2011,85.864,12299.942,0,107.33,128.796
Hungary,HUN,2012,321.988,14446.529,407.85098,472.24997,1330.885
Hungary,HUN,2013,0,1781.668,0,364.92,279.057
Hungary,HUN,2014,1008.897,18653.838,987.429,3198.414,3219.8809
Hungary,HUN,2015,64.397995,2983.7559,0,279.056,171.727
Hungary,HUN,2016,0,128.796,0,0,0
Hungary,HUN,2017,171.72702,1996.325,64.397995,343.45502,579.57904
Hungary,HUN,2018,0,279.057,0,0,0
Hungary,HUN,2019,0,2382.7112,42.932,236.124,257.591
Hungary,HUN,2020,0,1180.6221,0,42.932,42.932
Hungary,HUN,2021,0,214.65999,0,0,42.932
Hungary,HUN,2022,0,1652.871,85.864,601.044,2125.121
Iceland,ISL,2002,0,0,0,0,0
Iceland,ISL,2003,0,0,0,0,0
Iceland,ISL,2004,0,0,0,0,0
Iceland,ISL,2005,0,0,0,0,0
Iceland,ISL,2006,64.398,0,0,0,1867.531
Iceland,ISL,2007,0,0,0,0,0
Iceland,ISL,2008,0,0,0,0,0
Iceland,ISL,2009,0,0,0,0,0
Iceland,ISL,2010,0,0,0,0,0
Iceland,ISL,2011,0,0,0,0,0
Iceland,ISL,2012,0,0,0,0,0
Iceland,ISL,2013,0,0,0,0,0
Iceland,ISL,2014,0,0,0,0,0
Iceland,ISL,2015,0,0,0,0,0
Iceland,ISL,2016,0,0,0,0,0
Iceland,ISL,2017,0,0,0,0,0
Iceland,ISL,2018,0,0,0,0,0
Iceland,ISL,2019,0,0,0,0,0
Iceland,ISL,2020,0,0,0,0,0
Iceland,ISL,2021,0,0,0,0,0
Iceland,ISL,2022,21.466,0,0,42.932,0
India,IND,2002,10668.536,1761897,153802.94,72683.43,99000.58
India,IND,2003,12643.3955,1902219.4,621823.25,146225.48,188706.44
India,IND,2004,10604.143,2428476.5,936577.25,182867.7,478302.47
India,IND,2005,10389.482,2491307.2,540832.5,99193.77,226722.48
India,IND,2006,12514.605,2104470.5,572408.8,71867.72,306597
India,IND,2007,11419.847,2328832,938938.5,146933.86,356655.38
India,IND,2008,11806.229,2388034.8,550578.06,112760.195,390635.84
India,IND,2009,14210.411,2876555,1783706.1,299856.7,678171.2
India,IND,2010,14467.999,2821130.2,1392855.8,182717.47,434082.78
India,IND,2011,13308.834,3119913.5,692252.75,172156.25,365907.2
India,IND,2012,15691.555,3386541.2,1635978.1,318660.8,634230.56
India,IND,2013,14747.058,3225353.8,951496.06,125854.38,275836.4
India,IND,2014,14210.406,3078162.5,779833.5,142275.77,349786.3
India,IND,2015,16636.05,2959284.5,573224.5,111536.65,214272.3
India,IND,2016,16872.178,3899790,769143.5,197292.8,349915.1
India,IND,2017,14661.19,3352281.5,1230573.8,211975.44,380697.16
India,IND,2018,16485.793,3824487.8,1005718.9,294468.78,416566.62
India,IND,2019,18374.79,3801948.5,578569.56,136072.14,311813.2
India,IND,2020,16571.654,3960109.2,289896.53,66351.01,212404.77
India,IND,2021,16571.652,4123421.5,1646990.2,315655.6,699164.8
India,IND,2022,17924.002,4311870.5,771139.8,226014.11,411822.62
Indonesia,IDN,2002,48105.008,291184.5,543022.06,674242.9,1154649
Indonesia,IDN,2003,13587.901,137810.88,114112.555,191625.8,293137.88
Indonesia,IDN,2004,57700.258,229813.58,522114.28,577410.4,1074474
Indonesia,IDN,2005,11505.708,81119.516,175311.75,160070.97,343904.66
Indonesia,IDN,2006,41300.332,254155.88,669649.2,729517.5,1393349.5
Indonesia,IDN,2007,4421.9707,64955.715,55682.47,102177.52,114692.13
Indonesia,IDN,2008,5473.797,57077.746,34280.992,54995.56,76354.086
Indonesia,IDN,2009,14940.249,154189.33,423500.1,463662.72,770624.6
Indonesia,IDN,2010,1116.2261,11226.65,17344.422,22882.613,62744.734
Indonesia,IDN,2011,11484.243,84103.266,122827.695,258642.23,343861.75
Indonesia,IDN,2012,13523.502,98957.65,198623.67,234943.92,360411.94
Indonesia,IDN,2013,9938.703,29944.887,91895.38,154232.25,302282.34
Indonesia,IDN,2014,37479.41,114735.06,492040.62,554785.3,930738.5
Indonesia,IDN,2015,71610.15,123149.68,769637.2,592715.56,1028859.06
Indonesia,IDN,2016,5023.017,13931.353,54287.18,47482.496,119672.21
Indonesia,IDN,2017,4743.958,24256.432,12858.057,76847.805,43897.7
Indonesia,IDN,2018,19963.262,45271.516,94986.47,254778.38,303162.44
Indonesia,IDN,2019,37715.53,123063.82,525742,447928.25,954415.4
Indonesia,IDN,2020,10475.345,11935.022,27068.463,62787.664,59052.598
Indonesia,IDN,2021,1309.418,5881.648,16721.914,17559.082,30803.521
Indonesia,IDN,2022,965.967,4486.366,9616.711,14317.733,22968.475
Iran,IRN,2002,26016.635,249004.06,0,85.864,68347.32
Iran,IRN,2003,14124.546,203689.62,0,107.329,51453.688
Iran,IRN,2004,44541.684,227173.28,0,150.26201,59159.926
Iran,IRN,2005,55253.14,189930,236.12502,0,57635.855
Iran,IRN,2006,72661.96,210386.97,0,236.125,51131.695
Iran,IRN,2007,52484.047,282834.28,128.795,193.193,104173.85
Iran,IRN,2008,88954.555,107436.664,42.932,150.262,42888.81
Iran,IRN,2009,49994.008,119242.9,0,64.397995,45614.973
Iran,IRN,2010,16485.79,315591.2,10582.673,1051.828,228611.5
Iran,IRN,2011,70300.72,151656.36,279.056,107.33,66973.516
Iran,IRN,2012,8221.427,85863.47,343.454,107.33,14188.943
Iran,IRN,2013,29172.113,139871.6,0,0,43983.566
Iran,IRN,2014,36470.516,117869.08,0,343.453,59846.844
Iran,IRN,2015,36513.445,141567.4,0,300.523,40591.957
Iran,IRN,2016,21294.14,160822.28,64.398,279.057,73542.07
Iran,IRN,2017,22732.357,160972.53,1137.691,343.45502,50981.438
Iran,IRN,2018,46516.54,80239.414,300.522,64.397995,39647.46
Iran,IRN,2019,40205.574,175569.33,64.398,214.65799,111837.164
Iran,IRN,2020,68497.586,148093.03,343.454,85.864,135685.75
Iran,IRN,2021,8393.158,129052.8,1910.4629,321.988,53106.56
Iran,IRN,2022,32413.463,58193.97,1695.804,321.988,12214.083
Iraq,IRQ,2002,27819.768,64140.01,0,0,37651.133
Iraq,IRQ,2003,30610.33,72919.555,0,300.522,21809.324
Iraq,IRQ,2004,10818.798,27798.295,0,0,15820.346
Iraq,IRQ,2005,14253.336,14789.985,0,0,21465.871
Iraq,IRQ,2006,34645.91,23247.54,0,0,13072.717
Iraq,IRQ,2007,21036.549,55854.188,0,128.79501,24277.898
Iraq,IRQ,2008,25673.178,62186.625,0,321.989,68347.32
Iraq,IRQ,2009,9852.832,43897.703,0,42.932,42180.43
Iraq,IRQ,2010,8801.011,146418.69,0,0,45443.246
Iraq,IRQ,2011,15154.902,32520.79,0,729.84,28463.74
Iraq,IRQ,2012,10969.06,23912.977,0,0,17237.092
Iraq,IRQ,2013,29021.854,36449.043,0,0,31468.96
Iraq,IRQ,2014,21122.418,87945.66,0,21.466,63302.848
Iraq,IRQ,2015,30374.207,201693.3,0,171.727,125403.59
Iraq,IRQ,2016,28893.06,152579.39,0,343.454,116430.87
Iraq,IRQ,2017,17344.42,76740.48,0,21.466,48834.85
Iraq,IRQ,2018,29365.309,43232.258,0,42.932,84983.37
Iraq,IRQ,2019,116581.125,524561.4,0,64.397995,915497.75
Iraq,IRQ,2020,41429.13,368740.66,0,171.72699,411736.8
Iraq,IRQ,2021,24707.215,80926.32,0,150.26201,70086.06
Iraq,IRQ,2022,37930.188,7233.998,0,128.795,29665.832
Ireland,IRL,2002,0,0,0,0,0
Ireland,IRL,2003,0,21.466,107.328995,944.49896,85.864
Ireland,IRL,2004,0,0,0,0,0
Ireland,IRL,2005,0,0,0,536.64703,42.932
Ireland,IRL,2006,0,0,0,708.37396,107.328995
Ireland,IRL,2007,0,0,128.795,2726.166,579.579
Ireland,IRL,2008,0,0,0,0,0
Ireland,IRL,2009,0,0,0,0,0
Ireland,IRL,2010,0,0,0,6761.748,472.249
Ireland,IRL,2011,42.932,0,21.466,5302.0684,21.466
Ireland,IRL,2012,0,0,0,128.795,0
Ireland,IRL,2013,0,0,0,0,0
Ireland,IRL,2014,0,0,0,0,0
Ireland,IRL,2015,64.397995,0,42.932,4207.3086,107.33
Ireland,IRL,2016,0,0,0,128.796,0
Ireland,IRL,2017,0,0,279.057,4164.377,193.19301
Ireland,IRL,2018,321.988,21.466,85.864,944.498,128.796
Ireland,IRL,2019,0,0,0,944.499,21.466
Ireland,IRL,2020,0,0,128.795,279.057,171.72699
Ireland,IRL,2021,0,0,0,0,0
Ireland,IRL,2022,0,0,0,1137.6909,0
Isle of Man,IMN,2002,0,0,0,0,0
Isle of Man,IMN,2003,0,0,0,0,0
Isle of Man,IMN,2004,0,0,0,0,0
Isle of Man,IMN,2005,0,0,0,0,0
Isle of Man,IMN,2006,0,0,0,0,0
Isle of Man,IMN,2007,0,0,0,0,0
Isle of Man,IMN,2008,0,0,0,0,0
Isle of Man,IMN,2009,0,0,0,0,0
Isle of Man,IMN,2010,0,0,0,0,0
Isle of Man,IMN,2011,0,0,0,0,0
Isle of Man,IMN,2012,0,0,0,0,0
Isle of Man,IMN,2013,0,0,0,0,0
Isle of Man,IMN,2014,0,0,0,0,0
Isle of Man,IMN,2015,0,0,0,0,0
Isle of Man,IMN,2016,0,0,0,0,0
Isle of Man,IMN,2017,0,0,0,0,0
Isle of Man,IMN,2018,0,0,0,0,0
Isle of Man,IMN,2019,0,0,0,0,0
Isle of Man,IMN,2020,0,0,0,0,0
Isle of Man,IMN,2021,0,0,0,0,0
Isle of Man,IMN,2022,0,0,0,0,0
Israel,ISR,2002,0,5752.853,0,0,858.635
Israel,ISR,2003,21.466,3048.1528,0,0,450.784
Israel,ISR,2004,0,965.965,0,0,1974.859
Israel,ISR,2005,0,2490.042,0,0,2168.053
Israel,ISR,2006,107.33,2339.7803,0,21.466,1116.226
Israel,ISR,2007,64.398,515.181,0,0,1695.803
Israel,ISR,2008,42.932,128.79501,0,21.466,257.59
Israel,ISR,2009,0,2189.518,0,0,0
Israel,ISR,2010,214.658,5624.056,0,42.932,5774.3203
Israel,ISR,2011,21.466,2425.643,0,0,85.864
Israel,ISR,2012,193.193,107.329,0,0,1674.338
Israel,ISR,2013,0,5903.114,0,0,2017.792
Israel,ISR,2014,0,107.33,0,0,708.374
Israel,ISR,2015,0,944.4979,0,0,171.727
Israel,ISR,2016,0,1202.0891,0,0,1330.885
